CentroProducao;Central;Central_ID;Grupo;Segmento;TipoUso;TipoProducao;Central.Estado;Componente;ReferenciaLabelec;Transformador_ID;Fases;Substituido;Local_Caverna;Transf_Reserva;Descricao;Fabricante;Potencia_kVA;Tensao_Primario_kV;Tensao_Secundario_kV;Tensao_Terciario_kV;Max_Tensao_kV;AnoFabrico;TipoOleo;PesoOleo_Ton;Tipo_ID;Transformador.Estado;ID;Grupo_ID;Componente_ID;NRel;DataEnsaio;TempComponente;TempOleo;TempAmb;TempOleoInf;HumRel;Notas;Tipo;Tensao_kV;Tg_Delta_Per;Capacidade_pF;Observacoes;RI_Tensao_V;RI_R1_Mohm;RI_R10_Mohm;RI_IP_R10_R1;RI_Observacoes;RT_Tomada;RT_Nominal;RT_Tensao;RT_FaseR;RT_FaseS;RT_FaseT;RT_FaseR_Desvio;RT_FaseS_Desvio;RT_FaseT_Desvio;RT_FaseR_Angulo;RT_FaseS_Angulo;RT_FaseT_Angulo;RT_Notas;RT_Observacoes;RE_Tomada;RE_FaseR_ohm;RE_FaseR_Desvio;RE_FaseS_ohm;RE_FaseS_Desvio;RE_FaseT_ohm;RE_FaseT_Desvio;RE_Observacoes;IE_Tomada;IE_Tensao_kV;IE_FaseR_I_mA;IE_FaseR_P_W;IE_FaseS_I_mA;IE_FaseS_P_W;IE_FaseT_I_mA;IE_FaseT_P_W;IE_Observacoes;RD_Reactancia_Perc_Fab;RD_Tomada;RD_FaseR_Resistencia_ohm;RD_FaseR_Reactancia_ohm;RD_FaseR_Reactancia_Perc;RD_FaseR_Reactancia_Desvio;RD_FaseR_Impedancia_ohm;RD_FaseR_Impedancia_Perc;RD_FaseS_Resistencia_ohm;RD_FaseS_Reactancia_ohm;RD_FaseS_Reactancia_Perc;RD_FaseS_Reactancia_Desvio;RD_FaseS_Impedancia_ohm;RD_FaseS_Impedancia_Perc;RD_FaseT_Resistencia_ohm;RD_FaseT_Reactancia_ohm;RD_FaseT_Reactancia_Perc;RD_FaseT_Reactancia_Desvio;RD_FaseT_Impedancia_ohm;RD_FaseT_Impedancia_Perc;RD_Observacoes;SFRA_Tipo;SFRA_Azul;SFRA_Vermelho;SFRA_Verde;SFRA_Grafico;SFRA_Banda1_Icorr;SFRA_Banda2_Icorr;SFRA_Banda3_Icorr;SFRA_Banda4_Icorr;SFRA_Banda5_Icorr;SFRA_Observacoes;RID_Tipo;RID_Transicao;RID_FaseR;RID_FaseS;RID_FaseT;RID_Observacoes;DateModified;File
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (AT – 1U);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;34;3;457;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;2;0.61;574.2;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (AT – 1U);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;35;3;457;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;10;0.63;573.2;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (AT – 1U);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;36;3;457;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C2;0.5;0.63;787.5;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (AT – 1V);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;37;3;458;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;2;0.6;570;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (AT – 1V);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;38;3;458;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;10;0.63;568.9;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (AT – 1V);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;39;3;458;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C2;0.5;0.61;816.9;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (AT – 1W);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;40;3;459;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;2;0.57;568;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (AT – 1W);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;41;3;459;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;10;0.6;567;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (AT – 1W);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;42;3;459;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C2;0.5;0.61;741.2;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (AT – 1N);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;43;3;460;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;2;0.57;561.7;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (AT – 1N);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;44;3;460;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;10;0.6;560.6;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (AT – 1N);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;45;3;460;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C2;0.5;0.58;680.1;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT1 – 2U);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;46;3;461;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;2;0.56;277.9;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT1 – 2U);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;47;3;461;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;6;0.57;277.6;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT1 – 2U);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;48;3;461;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C2;0.5;0.56;728.3;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT1 – 2V);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;49;3;462;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;2;0.57;263.1;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT1 – 2V);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;50;3;462;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;6;0.59;262.9;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT1 – 2V);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;51;3;462;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C2;0.5;0.62;722.7;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT1 – 2W);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;52;3;463;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;2;0.6;266.8;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT1 – 2W);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;53;3;463;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;6;0.62;266.7;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT1 – 2W);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;54;3;463;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C2;0.5;0.61;739.3;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT1 – 2N);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;55;3;464;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;2;0.56;269;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT1 – 2N);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;56;3;464;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;6;0.57;268.8;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT1 – 2N);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;57;3;464;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C2;0.5;0.63;829.4;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT2 – 3U);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;58;3;465;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;2;0.55;271.4;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT2 – 3U);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;59;3;465;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;6;0.58;271.2;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT2 – 3U);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;60;3;465;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C2;0.5;0.57;835.2;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT2 – 3V);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;61;3;466;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;2;0.56;267.7;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT2 – 3V);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;62;3;466;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;6;0.58;267.5;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT2 – 3V);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;63;3;466;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C2;0.5;0.65;695.7;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT2 – 3W);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;64;3;467;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;2;0.52;251.4;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT2 – 3W);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;65;3;467;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;6;0.53;251.2;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT2 – 3W);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;66;3;467;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C2;0.5;0.57;710.5;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT2 – 3N);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;67;3;468;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;2;0.5;261.2;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT2 – 3N);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;68;3;468;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C1;6;0.51;261;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
Sines;Sines;89;2;Gold;;PRO;Em Exploração;Travessias (BT2 – 3N);19421 C;11;Trifásico;FALSE;FALSE;FALSE;2TS;EFACEC;50000;18;6.5;6.5;18;01-01-1985;NYNAS NYTRO TAURUS;22.5;Auxiliar;Operacional;69;3;468;;11-02-2010;17;20;16;13.4;0.58;Ensaios de rotina. Medições de R.I. com guarda;C2;0.5;0.61;735.5;* Por dificuldade no acesso à chapa de identificação, não foi possível obter os números destas travessias;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14-07-2017 12:19;__0059_10_AT_TRP_EDPP_PTSN TAII_19421C.xlsx
